protein,AARS_K562,AATF_K562,ABCF1_K562,AGGF1_HepG2,AGGF1_K562,AKAP1_HepG2,AKAP1_K562,AKAP8L_K562,APOBEC3C_K562,AQR_HepG2,AQR_K562,BCCIP_HepG2,BCLAF1_HepG2,BUD13_HepG2,BUD13_K562,CDC40_HepG2,CPEB4_K562,CPSF6_K562,CSTF2_HepG2,CSTF2T_HepG2,CSTF2T_K562,DDX21_K562,DDX24_K562,DDX3X_HepG2,DDX3X_K562,DDX42_K562,DDX51_K562,DDX52_HepG2,DDX52_K562,DDX55_HepG2,DDX55_K562,DDX59_HepG2,DDX6_HepG2,DDX6_K562,DGCR8_HepG2,DGCR8_K562,DHX30_HepG2,DHX30_K562,DKC1_HepG2,DROSHA_HepG2,DROSHA_K562,EFTUD2_HepG2,EFTUD2_K562,EIF3D_HepG2,EIF3G_K562,EIF3H_HepG2,EIF4G2_K562,EWSR1_K562,EXOSC5_HepG2,EXOSC5_K562,FAM120A_HepG2,FAM120A_K562,FASTKD2_HepG2,FASTKD2_K562,FKBP4_HepG2,FMR1_K562,FTO_HepG2,FTO_K562,FUBP3_HepG2,FUS_HepG2,FUS_K562,FXR1_K562,FXR2_HepG2,FXR2_K562,G3BP1_HepG2,GEMIN5_K562,GNL3_K562,GPKOW_K562,GRSF1_HepG2,GRWD1_HepG2,GRWD1_K562,GTF2F1_HepG2,GTF2F1_K562,HLTF_HepG2,HLTF_K562,HNRNPA1_HepG2,HNRNPA1_K562,HNRNPC_HepG2,HNRNPC_K562,HNRNPK_HepG2,HNRNPK_K562,HNRNPL_HepG2,HNRNPL_K562,HNRNPM_HepG2,HNRNPM_K562,HNRNPU_HepG2,HNRNPU_K562,HNRNPUL1_HepG2,HNRNPUL1_K562,IGF2BP1_HepG2,IGF2BP1_K562,IGF2BP2_K562,IGF2BP3_HepG2,ILF3_HepG2,ILF3_K562,KHDRBS1_K562,KHSRP_HepG2,KHSRP_K562,LARP4_HepG2,LARP4_K562,LARP7_HepG2,LARP7_K562,LIN28B_HepG2,LIN28B_K562,LSM11_HepG2,LSM11_K562,MATR3_HepG2,MATR3_K562,METAP2_K562,MTPAP_K562,NCBP2_HepG2,NCBP2_K562,NIP7_HepG2,NIPBL_K562,NKRF_HepG2,NOL12_HepG2,NOLC1_HepG2,NOLC1_K562,NONO_K562,NPM1_K562,NSUN2_K562,PABPC4_K562,PABPN1_HepG2,PCBP1_HepG2,PCBP1_K562,PCBP2_HepG2,PHF6_K562,POLR2G_HepG2,PPIG_HepG2,PPIL4_K562,PRPF4_HepG2,PRPF8_HepG2,PRPF8_K562,PTBP1_HepG2,PTBP1_K562,PUM1_K562,PUM2_K562,PUS1_K562,QKI_HepG2,QKI_K562,RBFOX2_HepG2,RBFOX2_K562,RBM15_HepG2,RBM15_K562,RBM22_HepG2,RBM22_K562,RBM5_HepG2,RPS11_K562,RPS3_HepG2,RPS3_K562,SAFB_HepG2,SAFB_K562,SAFB2_K562,SBDS_K562,SDAD1_HepG2,SDAD1_K562,SERBP1_K562,SF3A3_HepG2,SF3B1_K562,SF3B4_HepG2,SF3B4_K562,SFPQ_HepG2,SLBP_K562,SLTM_HepG2,SLTM_K562,SMNDC1_HepG2,SMNDC1_K562,SND1_HepG2,SND1_K562,SRSF1_HepG2,SRSF1_K562,SRSF7_HepG2,SRSF7_K562,SRSF9_HepG2,SSB_HepG2,SSB_K562,STAU2_HepG2,SUB1_HepG2,SUGP2_HepG2,SUPV3L1_HepG2,SUPV3L1_K562,TAF15_HepG2,TAF15_K562,TARDBP_K562,TBRG4_HepG2,TBRG4_K562,TIA1_HepG2,TIA1_K562,TIAL1_HepG2,TRA2A_HepG2,TRA2A_K562,TROVE2_HepG2,TROVE2_K562,U2AF1_HepG2,U2AF1_K562,U2AF2_HepG2,U2AF2_K562,UCHL5_HepG2,UCHL5_K562,UPF1_HepG2,UPF1_K562,UTP18_HepG2,UTP18_K562,UTP3_K562,WDR3_K562,WDR43_HepG2,WDR43_K562,WRN_K562,XPO5_HepG2,XRCC6_HepG2,XRCC6_K562,XRN2_HepG2,XRN2_K562,YBX3_HepG2,YBX3_K562,YWHAG_K562,ZC3H11A_HepG2,ZC3H11A_K562,ZC3H8_K562,ZNF622_K562,ZNF800_HepG2,ZNF800_K562,ZRANB2_K562
AQR_K562,0.9999999,1.0,0.99999994,1.0,0.9999999,0.9999999,0.9999999,0.9999998,0.9999999,1.0,1.0,0.99999356,0.99999994,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99998355,0.9999998,0.99999964,1.0,0.99999994,0.9999999,0.99999994,0.9999999,0.99999994,0.99999994,0.99999994,0.9999999,0.9999999,0.9999999,0.9999999,0.99999994,0.9999896,0.9999886,0.9999999,1.0,0.99999994,0.9999999,0.99999994,0.99999994,0.9999998,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,0.9999998,1.0,0.9999999,0.9999999,0.9999999,0.9999999,0.99999994,0.73081625,0.9999999,0.9999999,0.9999999,0.99999994,1.0,0.99999994,0.99999946,1.0,0.9999999,0.99999994,0.9999999,0.9999999,0.99999994,0.99999994,0.99999994,1.0,0.9999999,0.99999994,1.0,0.99999994,0.9999999,0.9999998,0.99999994,0.9999989,0.9999999,0.9999999,0.99999803,0.99999994,1.0,0.99999994,1.0,0.9999998,0.9999892,1.0,0.99999994,1.0,1.0,0.99999994,0.99999976,0.99999994,0.9967396,0.99999994,0.9999999,0.99999976,0.9992517,0.9988117,0.99999994,0.99999994,0.55050737,0.99999994,0.9999999,0.9999999,0.99999994,0.9999998,0.9999999,0.9999992,1.0,0.9999999,1.0,0.99999994,0.99999994,1.0,1.0,0.9999999,0.9999999,0.99999994,0.9999999,0.9999995,1.0,0.99999994,0.9999999,0.999999,0.99999994,0.99999994,0.99999994,0.9999999,0.9999999,0.99999994,0.9999998,1.0,0.99999994,0.99999994,0.99999994,0.9999998,0.9999999,0.99999994,0.9999999,0.9999996,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,0.99999994,0.9999943,0.9976463,0.99999994,1.0,0.9999998,0.99999976,0.9999999,0.9999997,0.99999994,1.0,1.0,0.99999994,0.9999995,0.9999999,0.99999994,0.9999998,0.9999999,1.0,1.0,1.0,0.9999999,1.0,0.99999994,0.99999964,0.9999999,1.0,0.99999964,0.9999999,0.99999994,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,0.9999999,0.9999999,0.9999999,0.9999998,0.9999998,0.9999996,0.9999999,0.9999998,1.0,1.0,0.99999994,0.99999994,0.9999993,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.9999998,0.9999999,0.99999976,0.9999998,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,0.98057777,1.0,0.9999999,0.9999999
BCCIP_HepG2,0.9999952,0.9999938,0.9999945,0.99999326,0.9999952,0.9999953,0.999995,0.99999535,0.99999505,0.99999267,0.99999356,1.0,0.9999947,0.999994,0.99999434,0.99999475,0.9999945,0.9999946,0.9999565,0.9999955,0.9999962,0.9999931,0.9999947,0.999995,0.9999922,0.9999952,0.99999493,0.99999493,0.99999493,0.99999183,0.999995,0.9999953,0.9999951,0.9999949,0.9999995,0.999965,0.9999951,0.99999404,0.9999923,0.99999535,0.9999944,0.99999475,0.99999547,0.9999949,0.99999446,0.99999475,0.9999934,0.99999416,0.9999938,0.99999547,0.9999942,0.99999523,0.99999523,0.999995,0.99999505,0.99999475,0.7283576,0.999995,0.9999951,0.9999952,0.99999475,0.9999943,0.99999493,0.99998933,0.99999434,0.999995,0.99999464,0.9999953,0.99999505,0.9999949,0.99999446,0.99999493,0.9999929,0.9999952,0.9999949,0.99999416,0.9999945,0.9999952,0.99999547,0.9999949,0.9999871,0.9999952,0.99999505,0.9999987,0.9999944,0.99999434,0.99999464,0.99999416,0.9999914,0.99999946,0.999993,0.9999948,0.9999944,0.99999297,0.99999446,0.99999565,0.9999947,0.9970232,0.9999948,0.9999952,0.9999957,0.99938434,0.9986301,0.9999947,0.9999945,0.5535051,0.9999945,0.99999535,0.99999505,0.99999475,0.9999954,0.9999951,0.99999726,0.9999935,0.99999535,0.9999936,0.9999948,0.9999949,0.9999942,0.9999943,0.9999952,0.9999952,0.9999946,0.9999952,0.9999966,0.9999943,0.9999945,0.9999951,0.9999874,0.9999944,0.99999464,0.99999464,0.9999951,0.99999505,0.9999947,0.99999535,0.99999434,0.99999493,0.99999475,0.9999945,0.9999911,0.9999951,0.9999944,0.999995,0.9999964,0.9999946,0.999995,0.99999446,0.99999315,0.99999386,0.9999949,0.9999947,1.0,0.9973933,0.9999949,0.99999386,0.9999955,0.99999076,0.9999952,0.99999034,0.99999475,0.9999939,0.99999356,0.9999948,0.9999966,0.999995,0.99999475,0.99999547,0.9999951,0.99999297,0.9999943,0.99999404,0.99999505,0.9999941,0.9999948,0.9999961,0.9999951,0.9999941,0.99999624,0.999995,0.9999944,0.99999464,0.9999939,0.9999949,0.9999937,0.99999493,0.99999416,0.99999493,0.99999446,0.9999952,0.9999951,0.9999951,0.9999956,0.9999954,0.9999964,0.999995,0.9999955,0.99999344,0.9999927,0.99999493,0.9999945,0.99999714,0.9999949,0.9999949,0.99999493,0.99999493,0.99999493,0.9999947,0.9999948,0.99999547,0.9999951,0.9999909,0.9999956,0.9999947,0.99999404,0.9999944,0.99999446,0.99999475,0.9999941,0.9798663,0.9999943,0.999995,0.99999505
BCLAF1_HepG2,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.9999947,1.0,1.0,1.0,1.0,1.0,1.0,0.9999815,0.99999994,0.9999999,0.9999999,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.9999912,0.99998695,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.73058206,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999833,1.0,1.0,0.9999987,1.0,1.0,1.0,1.0,0.9999996,0.99999076,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9967672,1.0,1.0,0.99999994,0.99926496,0.998795,1.0,1.0,0.5507937,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.99999535,0.9976227,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99999934,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999998,1.0,0.99999994,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999946,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9805104,1.0,1.0,1.0
BUD13_HepG2,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0,0.999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99998283,0.9999999,0.99999976,0.99999994,1.0,0.99999994,0.9999999,0.99999994,0.99999994,0.99999994,0.99999994,0.9999998,0.99999994,0.99999994,0.99999994,0.99999994,0.9999902,0.999988,0.99999994,1.0,0.9999999,0.99999994,1.0,1.0,0.9999999,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999994,0.99999994,0.99999994,0.99999994,1.0,0.7307299,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,0.99999934,1.0,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,0.99999994,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,0.9999999,0.99999994,0.9999987,0.99999994,0.99999994,0.9999983,1.0,1.0,1.0,1.0,0.99999976,0.9999898,0.99999994,0.99999994,1.0,0.99999994,1.0,0.9999999,1.0,0.9967498,0.99999994,0.99999994,0.9999998,0.9992566,0.9988056,1.0,1.0,0.55061305,1.0,0.99999994,0.99999994,1.0,0.9999999,0.99999994,0.9999994,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999964,1.0,1.0,0.99999994,0.9999988,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.9999999,1.0,0.99999994,1.0,1.0,0.9999997,0.99999994,1.0,0.99999994,0.9999997,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999947,0.9976376,0.99999994,1.0,0.9999999,0.99999964,0.99999994,0.9999996,1.0,1.0,1.0,1.0,0.99999964,0.99999994,1.0,0.9999999,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.99999976,0.99999994,1.0,0.9999997,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,0.99999994,0.9999999,0.9999999,0.9999997,0.99999994,0.9999999,1.0,0.99999994,0.99999994,1.0,0.9999994,0.99999994,0.99999994,0.99999994,0.99999994,0.99999994,1.0,0.99999994,0.9999999,0.99999994,0.9999997,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9805529,1.0,0.99999994,0.99999994
BUD13_K562,0.99999994,1.0,1.0,0.99999994,0.99999994,0.99999994,1.0,0.99999994,1.0,0.9999999,1.0,0.99999434,1.0,1.0,1.0,1.0,1.0,1.0,0.9999822,0.99999994,0.9999998,0.99999994,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.99999976,1.0,0.99999994,1.0,1.0,0.9999907,0.9999875,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.73065543,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999992,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.9999985,1.0,1.0,0.9999985,1.0,1.0,1.0,1.0,0.9999997,0.9999903,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.9967586,1.0,0.99999994,0.9999999,0.99926084,0.9988002,1.0,1.0,0.55070406,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.99999946,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999997,1.0,1.0,1.0,0.9999986,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999505,0.9976301,1.0,1.0,0.99999994,0.9999996,0.99999994,0.99999946,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,0.99999994,0.99999976,1.0,0.99999994,0.99999994,0.9999999,1.0,1.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999996,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9805315,1.0,1.0,1.0
CDC40_HepG2,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999998,0.99999994,0.99999475,1.0,1.0,1.0,1.0,1.0,1.0,0.9999814,1.0,0.9999999,0.9999999,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,0.99999124,0.9999868,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7305701,1.0,1.0,1.0,1.0,1.0,1.0,0.99999905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999833,1.0,1.0,0.9999987,1.0,1.0,1.0,1.0,0.9999996,0.9999908,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.99676865,1.0,1.0,0.99999994,0.9992656,0.9987941,1.0,1.0,0.55080837,1.0,1.0,1.0,1.0,1.0,1.0,0.9999996,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.9999999,0.99999994,1.0,1.0,0.9999954,0.9976215,1.0,0.99999994,0.99999994,0.99999946,1.0,0.99999934,1.0,0.99999994,0.99999994,1.0,0.9999998,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999998,1.0,1.0,0.99999994,0.9999998,1.0,1.0,0.99999964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999946,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.98050696,1.0,1.0,1.0
CPEB4_K562,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999999,0.99999994,0.9999945,1.0,1.0,1.0,1.0,1.0,1.0,0.9999819,0.99999994,0.9999999,0.99999994,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.99999094,0.9999872,1.0,1.0,0.9999998,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.73061913,1.0,1.0,1.0,1.0,1.0,1.0,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.99999845,1.0,1.0,0.99999857,1.0,1.0,1.0,1.0,0.99999964,0.9999905,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9967629,1.0,1.0,0.99999994,0.99926287,0.99879766,1.0,1.0,0.55074847,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.9999985,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999523,0.9976265,1.0,1.0,0.99999994,0.9999995,1.0,0.9999994,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999998,1.0,0.99999994,0.99999994,0.9999999,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9805211,1.0,1.0,1.0
CPSF6_K562,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999994,0.9999946,1.0,1.0,1.0,1.0,1.0,1.0,0.99998176,0.99999994,0.9999999,0.9999999,1.0,1.0,0.99999976,1.0,1.0,1.0,1.0,0.9999997,1.0,1.0,1.0,1.0,0.999991,0.9999871,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.7306053,1.0,1.0,1.0,1.0,1.0,1.0,0.9999991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999984,1.0,1.0,0.9999986,1.0,1.0,1.0,1.0,0.99999964,0.9999906,0.9999999,1.0,1.0,0.9999999,1.0,0.99999994,1.0,0.9967645,1.0,1.0,0.99999994,0.99926364,0.99879664,1.0,1.0,0.55076534,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999996,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,1.0,1.0,1.0,0.9999985,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999996,1.0,1.0,1.0,0.9999998,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.9999953,0.99762505,1.0,1.0,0.99999994,0.99999946,1.0,0.9999994,1.0,1.0,0.99999994,1.0,0.99999976,1.0,1.0,0.99999994,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,0.9999998,1.0,0.99999994,0.99999994,0.9999999,1.0,1.0,0.9999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,0.9999995,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,0.9805171,1.0,1.0,1.0
CSTF2_HepG2,0.9999806,0.99998313,0.9999819,0.99998397,0.9999806,0.9999804,0.9999809,0.9999803,0.9999809,0.99998486,0.99998355,0.9999565,0.9999815,0.99998283,0.9999822,0.9999814,0.9999819,0.99998176,1.0,0.9999799,0.9999784,0.99998426,0.9999815,0.999981,0.9999855,0.9999807,0.9999811,0.9999811,0.99998105,0.99998605,0.9999809,0.99998045,0.99998075,0.9999812,0.99994713,0.9999995,0.9999808,0.9999827,0.9999854,0.9999803,0.99998206,0.9999814,0.9999801,0.99998116,0.99998206,0.99998146,0.99998385,0.9999825,0.99998313,0.99998,0.9999824,0.9999805,0.99998057,0.999981,0.9999808,0.99998146,0.73471904,0.999981,0.9999808,0.9999806,0.99998146,0.9999823,0.99998105,0.9999889,0.99998224,0.99998105,0.99998164,0.9999804,0.99998087,0.9999812,0.99998206,0.99998116,0.9999845,0.9999806,0.9999812,0.9999825,0.9999819,0.9999806,0.99998,0.9999812,0.99999094,0.9999807,0.99998087,0.9999703,0.99998206,0.9999822,0.99998164,0.99998254,0.9999866,0.9999461,0.9999843,0.99998134,0.9999821,0.99998444,0.999982,0.9999796,0.9999815,0.99626046,0.9999813,0.9999807,0.99997944,0.9990135,0.9990748,0.9999816,0.9999819,0.54571027,0.9999818,0.99998033,0.9999808,0.99998146,0.9999801,0.99998075,0.9999756,0.99998355,0.9999803,0.99998343,0.99998134,0.9999813,0.9999825,0.9999823,0.9999807,0.9999807,0.99998176,0.9999807,0.9999774,0.9999823,0.9999819,0.99998075,0.9999907,0.99998206,0.9999817,0.99998164,0.9999807,0.9999808,0.9999815,0.9999802,0.9999822,0.9999811,0.99998146,0.9999819,0.99998695,0.9999807,0.9999821,0.9999809,0.99997777,0.99998176,0.99998105,0.99998194,0.99998415,0.999983,0.9999812,0.9999816,0.9999584,0.99802315,0.9999813,0.999983,0.99997985,0.9999873,0.9999806,0.99998784,0.99998146,0.9999829,0.9999835,0.99998134,0.9999774,0.999981,0.99998146,0.99998,0.99998075,0.99998444,0.99998236,0.9999827,0.99998087,0.99998266,0.99998134,0.99997854,0.99998075,0.9999826,0.99997824,0.999981,0.99998206,0.9999817,0.9999829,0.9999813,0.9999833,0.99998116,0.9999825,0.9999811,0.99998206,0.9999806,0.99998075,0.99998075,0.9999798,0.99998015,0.9999779,0.99998105,0.9999799,0.9999837,0.99998474,0.9999811,0.9999819,0.9999759,0.99998116,0.9999812,0.9999811,0.9999811,0.99998105,0.9999815,0.9999813,0.99998,0.9999807,0.9999872,0.99997973,0.9999815,0.9999827,0.9999821,0.99998194,0.9999814,0.9999826,0.98168653,0.99998236,0.99998105,0.99998087
CSTF2T_HepG2,1.0,0.9999999,0.99999994,0.99999976,1.0,1.0,1.0,1.0,1.0,0.99999964,0.9999998,0.9999955,0.99999994,0.9999999,0.99999994,1.0,0.99999994,0.99999994,0.9999799,1.0,1.0,0.99999976,0.99999994,1.0,0.9999995,1.0,1.0,1.0,1.0,0.99999946,1.0,1.0,1.0,1.0,0.9999922,0.9999856,1.0,0.9999999,0.9999996,1.0,0.99999994,1.0,1.0,1.0,0.99999994,0.99999994,0.99999976,0.99999994,0.9999999,1.0,0.99999994,1.0,1.0,1.0,1.0,0.99999994,0.73040444,1.0,1.0,1.0,0.99999994,0.99999994,1.0,0.9999987,0.99999994,1.0,0.99999994,1.0,1.0,1.0,0.99999994,1.0,0.9999997,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,0.99999785,1.0,1.0,0.99999905,0.99999994,0.99999994,0.99999994,0.9999999,0.99999934,0.99999183,0.9999997,1.0,0.99999994,0.9999997,0.99999994,1.0,0.99999994,0.9967881,1.0,1.0,1.0,0.9992749,0.99878216,0.99999994,0.99999994,0.5510108,0.99999994,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.9999998,1.0,0.9999998,1.0,1.0,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,0.99999994,0.99999994,1.0,0.999998,0.99999994,0.99999994,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,1.0,0.99999994,0.99999994,0.9999992,1.0,0.99999994,1.0,0.99999994,0.99999994,1.0,0.99999994,0.99999976,0.9999999,1.0,0.99999994,0.9999961,0.9976048,1.0,0.9999999,1.0,0.99999917,1.0,0.999999,0.99999994,0.9999999,0.9999998,1.0,0.99999994,1.0,0.99999994,1.0,1.0,0.9999997,0.99999994,0.9999999,1.0,0.9999999,1.0,1.0,1.0,0.9999999,0.99999994,1.0,0.99999994,0.99999994,0.9999999,1.0,0.9999998,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,0.9999998,0.99999964,1.0,0.99999994,0.9999998,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,0.99999917,1.0,0.99999994,0.9999999,0.99999994,0.99999994,1.0,0.9999999,0.9804593,0.99999994,1.0,1.0
